vehicle_label,trip_start_date,agency_id,route_id,route_long_name,trip_id,trip_headsign,stop_id,stop_name,position_latitude,position_longitude,stop_sequence,first_stop_id,first_stop_name,last_stop_id,last_stop_name,aimed_departure_time,departure_delay,expected_departure_time,aimed_arrival_time,arrival_delay,expected_arrival_time,direction_id,current_status,timestamp
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2345252,"Schiphol, Knooppunt Schiphol Noord",52.37738800048828,4.895346164703369,32,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:35:54,63,1643348217,06:35:54,-45,1643348109,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,1479574,"Schiphol, Cateringweg",52.37738800048828,4.895346164703369,34,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:37:54,67,1643348341,06:37:54,36,1643348310,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,521158,"Amsterdam, Anderlechtlaan",52.37738800048828,4.895346164703369,35,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:39:54,6,1643348400,06:39:54,6,1643348400,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,511084,"Amsterdam, Amstelveenseweg",52.37738800048828,4.895346164703369,37,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:41:54,17,1643348531,06:41:54,-13,1643348501,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2402582,"Amsterdam, Olympisch Stadion",52.37738800048828,4.895346164703369,39,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:43:54,-52,1643348582,06:43:54,-52,1643348582,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2402565,"Amsterdam, Haarlemmermeerstation",52.37738800048828,4.895346164703369,41,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:45:54,-101,1643348653,06:45:54,-101,1643348653,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,1928594,"Amsterdam, Emmastraat",52.37738800048828,4.895346164703369,43,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:47:54,-115,1643348759,06:47:54,-115,1643348759,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2439863,"Amsterdam, Concertgebouw",52.37738800048828,4.895346164703369,45,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:49:54,-143,1643348851,06:49:54,-143,1643348851,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2439861,"Amsterdam, Museumplein",52.37738800048828,4.895346164703369,46,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:51:54,-131,1643348983,06:51:54,-131,1643348983,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,1999140,"Amsterdam, Leidseplein",52.37738800048828,4.895346164703369,49,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:53:54,-75,1643349159,06:53:54,-130,1643349104,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2402566,"Amsterdam, Elandsgracht",52.37738800048828,4.895346164703369,51,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:55:54,-135,1643349219,06:55:54,-135,1643349219,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,416591,"Amsterdam, Marnixstraat",52.37738800048828,4.895346164703369,52,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",06:57:54,-191,1643349283,06:57:54,-191,1643349283,0,IN_TRANSIT_TO,1643334954
